id,__v,_id,name,type,onMap,overX,overZ,owner,isBank,radius,isCourt,netherX,netherZ,dateFrom,isOffice,createdAt,updatedAt,colorNether,description,isProhibition
1207,0,65ec9723ff524b484dce797a,Министерство хайпа,Город,true,4130,-1270,BLYADSTV0,false,1000,false,515,-157,10.03.2024,false,2024-03-09T17:06:43.229Z,2024-03-17T18:50:24.375Z,green,<p>-</p>,false
1206,0,65ec74daff524b484dce7759,Ферма аров,База,false,2400,12000,MoreprodyctZifir,false,199,false,300,1500,09.03.2024,false,2024-03-09T14:40:26.480Z,2024-03-09T14:40:26.480Z,yellow,<p>ферма аров</p>,false
1205,0,65eb7212ff524b484dce6f35,ZAZNAYA,Город,true,10130,30221,W1ry,false,2000,false,1273,3787,08.03.2024,false,2024-03-08T20:16:18.900Z,2024-03-21T17:21:45.723Z,yellow,<p>Напас лютый хапаем постоянно</p><p>вход 1000 ар</p><p>выход 2000 ар</p>,false
1204,0,65ea1473ff524b484dce6368,Терра лехи навального,База,false,-21600,-112,Lesha_Navalniy,false,1000,false,-2700,-14,07.03.2024,false,2024-03-07T19:24:35.635Z,2024-03-07T19:41:26.248Z,blue,<p>Штаб навального(ФБК(Дворец путина))</p>,true
1200,0,65e9fdd8ff524b484dce60c1,Тютютютю,База,false,-30125,-700,1mf_,false,1000,false,3765,-105,07.03.2024,false,2024-03-07T17:48:08.541Z,2024-03-07T17:55:44.004Z,green,<p>-</p>,true
1199,0,65e9d431ff524b484dce5f15,ферма чернил 2210,База,false,-276,35950,agent2210,false,200,false,-45,4502,07.03.2024,false,2024-03-07T14:50:25.021Z,2024-03-07T14:51:00.886Z,yellow,<p>ферма чернил запретка</p><p></p>,true
1198,0,65e76ef4ff524b484dce502c,Тера HONDЫ,База,true,7780,-24869,_Tipsik_mur420,false,500,false,973,-3100,06.03.2024,false,2024-03-05T19:13:56.170Z,2024-03-05T19:13:56.170Z,red,<p>Территория красивая унаследовал ее да.</p>,true
1197,0,65e679acff524b484dce4754,ТитькаГрад,Город,false,-224,-36163,kuixl,false,1499,false,-22,-4533,05.03.2024,false,2024-03-05T01:47:24.139Z,2024-03-05T01:47:24.139Z,red,<p>Любители больших...</p>,false
1196,0,65e5d6ca25109037cbdd4b4b,База ugly_Baraka,База,false,-388,30919,ugly_Baraka,false,1000,false,-42,3852,04.03.2024,false,2024-03-04T14:12:26.999Z,2024-03-04T14:15:07.063Z,yellow,<p>Личная база игрока ugly_Baraka </p><p>для ферм и личного пользования</p>,true
1195,0,65e46a9625109037cbdd3371,???,База,false,-30500,-25500,_AntiLag,false,1500,false,3812,3186,03.03.2024,false,2024-03-03T12:18:30.728Z,2024-03-03T12:18:30.728Z,green,<p>-</p>,false
1190,0,65e464c425109037cbdd3222,Outer Heaven Motherbase,База,false,-1400,-10247,Kart04ka,false,500,false,-177,-1286,03.03.2024,false,2024-03-03T11:53:40.059Z,2024-04-28T13:38:59.657Z,red,<p>Сеть вышек в океане для военных целей</p><p></p>,false
1188,0,65e374bf25109037cbdd2a37,Подвальчик Канфи,Город,true,6000,-8100,Felix0012,false,601,false,700,-1010,02.03.2024,false,2024-03-02T18:49:35.236Z,2024-03-02T18:49:35.236Z,red,<p>владелец felix0012 который живёт в подвале</p>,false
1187,0,65e3532925109037cbdd2946,Мурбург,Город,false,-25440,-3805,LazarusDreik,false,1000,false,-3166,-478,02.03.2024,false,2024-03-02T16:26:17.656Z,2024-03-02T16:26:57.897Z,blue,"<p>Город для котят и других. Подразумевается как</p><p>город для Фурри,но</p><p>вступить может каждый</p><p></p>",false
1185,0,65e1fd5225109037cbdd1a60,Подвальчик Канфи,Город,true,-30300,-2525,kanfi_,false,600,false,-3795,-301,01.03.2024,false,2024-03-01T16:07:46.836Z,2024-03-01T16:07:46.836Z,blue,<p>https://discord.gg/Uyqnzjpkzk</p>,false
1184,0,65e1f8b925109037cbdd1a34,Генштаб,Город,true,-1054,-9487,cuteshamilik,false,1500,false,-140,-1177,01.03.2024,false,2024-03-01T15:48:09.611Z,2024-03-01T15:48:09.611Z,red,<p></p>,false
1183,0,65e1d52f25109037cbdd18d8,Солепач,Город,false,-564,-36660,Shaylushai,false,750,false,-70,-4584,01.03.2024,false,2024-03-01T13:16:31.357Z,2024-03-01T13:16:31.357Z,red,<p>Город со стимпанк стилистикой</p>,false
1182,0,65e0dd0225109037cbdd10da,Подвальчик Канфи,Город,false,-2541,-14549,kanfi_,false,500,false,-312,-1808,29.02.2024,false,2024-02-29T19:37:38.863Z,2024-02-29T19:37:38.863Z,red,<p>-</p>,false
1181,0,65e0cbe625109037cbdd100f,OnyPrism,Город,true,-11000,-24000,OnyTryss,false,1000,false,-1500,3000,29.02.2024,false,2024-02-29T18:24:38.979Z,2024-03-14T15:14:26.347Z,yellow,"<p>Футуристический остров, занимающийся медициной.</p>",false
1180,0,65e0abc725109037cbdd0f08,База Slizni,База,false,4194,28243,Slizni,false,500,false,524,3530,29.02.2024,false,2024-02-29T16:07:35.121Z,2024-02-29T16:07:35.121Z,yellow,<p>База посреди вишни и полян</p>,false
1178,0,65e0874d25109037cbdd0b7c,База игрока legzy_,База,false,-4500,18000,legzy_,false,500,false,-565,2240,29.02.2024,false,2024-02-29T13:31:57.651Z,2024-02-29T13:36:27.079Z,yellow,<p>База которая в будущем превратится в город</p>,false
1177,0,65ddf32e25109037cbdcfce4,Комплекс лямбда,База,false,-23059,21507,_DuckFry_,false,2000,false,-2884,2689,27.02.2024,false,2024-02-27T14:35:26.721Z,2024-02-27T14:35:56.960Z,blue,<p>Территория для личного использования </p>,true
1176,0,65dca39625109037cbdcf7ea,D&D,База,false,-3493,-1699,green_org,false,300,false,-431,-431,26.02.2024,false,2024-02-26T14:43:34.800Z,2024-02-26T14:43:34.800Z,yellow,<p>Тупо база и игры D&amp;D</p>,false
1175,0,65dbac9825109037cbdcf5d4,BasedMen base,База,false,-8800,-18500,ChayHot,false,1500,false,-2310,-910,15.01.2024,false,2024-02-25T21:09:44.712Z,2024-02-25T21:09:44.712Z,blue,<p>База мужыцких мужчин</p>,false
1174,0,65db330425109037cbdcef9f,VirysLend,Город,true,37,-37486,JUSTINHAJHJAHJHA,false,2000,false,4,-4686,25.02.2024,false,2024-02-25T12:31:00.026Z,2024-02-29T13:42:20.355Z,red,<p>-</p>,false
1173,0,65da0f7c25109037cbdce5c4,Орава,База,false,-7200,-2021,Marabr3,false,300,false,-900,-250,24.02.2024,false,2024-02-24T15:47:08.838Z,2024-02-24T15:47:08.838Z,blue,<p>Орава - база двух людей</p><p>Marabr3 и</p><p>Kiroshgenka</p><p>на ней будут хранит</p><p>ь ресурсы и возможн</p><p>о фармилки для зараб</p><p>отка аров</p>,false
1172,0,65d9f74525109037cbdce0c8,База Сахара,База,false,10944,268,Sugarkiller423,false,1000,false,1375,32,26.02.2024,false,2024-02-24T14:03:49.421Z,2024-02-24T14:05:37.298Z,green,<p>Сасать + лежать</p>,true
1171,0,65d9e73325109037cbdcde4a,Purgatorium,Город,false,22498,-7348,Wh1t3cross,false,150,false,-929,2812,24.02.2024,false,2024-02-24T12:55:15.133Z,2024-03-10T17:50:31.230Z,yellow,<p>Полуразрушенный</p><p>город в постсоветской</p><p>тематике</p>,false
1170,0,65d8dec325109037cbdcd616,секретная дача веозли,База,false,-1624,472,Veozly,false,500,false,-204,59,24.02.2024,false,2024-02-23T18:06:59.380Z,2024-02-23T18:08:00.783Z,blue,<p>-</p>,true
1169,0,65d8da2725109037cbdcd583,мапартики квартикса,База,false,2431,27643,1quartix1,false,600,false,304,3435,24.02.2024,false,2024-02-23T17:47:19.102Z,2024-03-07T14:29:41.783Z,yellow,<p><strong>место для постройки самых хайповых артов</strong></p>,true
1168,0,65d7e48325109037cbdccf29,Перетория,База,false,-1646,11902,moreprodyctZifir,false,2000,false,300,300,23.02.2024,false,2024-02-23T00:19:15.338Z,2024-02-23T00:19:15.338Z,yellow,"<p>Территория, состоящая из полотен для артов</p>",false
1167,0,65d7d1e425109037cbdcce37,база ougiiuu,База,false,1655,-14480,ougiiuu,false,2000,false,206,-1820,23.02.2024,false,2024-02-22T22:59:48.924Z,2024-02-22T22:59:48.924Z,red,<p>я живу на острове.. крута!</p>,false
1166,0,65d637d725109037cbdcc07a,Мой подвал,Город,false,-3200,-6200,kanfi_,false,100,false,-397,-775,21.02.2024,false,2024-02-21T17:50:15.604Z,2024-02-27T20:26:57.368Z,red,<p>Тут живут мои подвалыши</p>,true
1165,0,65d4f91525109037cbdcb4f7,Горы красивые,База,false,-1290,-27761,Budashka,false,500,false,-586,-4388,12.02.2024,false,2024-02-20T19:10:13.496Z,2024-04-11T17:36:09.886Z,red,<p>Крутая зона ферм</p>,true
1164,0,65d4f6b325109037cbdcb3e8,терра lamamow'а,База,false,-4192,-17,lamamow,false,128,false,-520,-17,20.02.2024,false,2024-02-20T19:00:03.663Z,2024-02-20T19:00:03.663Z,blue,<p>-</p>,false
1163,0,65d4f5fc25109037cbdcb36b,#Q1,База,false,-4693,-35111,Quan1ks,false,1000,false,-586,-4388,18.02.2024,false,2024-02-20T18:57:00.451Z,2024-02-22T21:42:53.527Z,red,<p>-</p>,false
1162,0,65d4f4eb25109037cbdcb2fb,Стрингленд,База,false,-9629,21841,HypeTop,false,598,false,-1188,2729,20.02.2024,false,2024-02-20T18:52:27.191Z,2024-02-20T18:52:27.191Z,yellow,<p>База HypeTop</p>,false
1160,0,65d4a1b225109037cbdcaa23,Деревня бумбум,База,false,-25516,-834,_zoning_,false,600,false,-3187,-108,20.02.2024,false,2024-02-20T12:57:22.265Z,2024-02-20T13:04:07.997Z,blue,<p>Объединение зумеров для строительства ферм  других благ для прикольной жизни.</p>,false
1159,0,65d488c625109037cbdca7a3,BubbleCity,Город,true,7382,-1816,Danottelo,false,700,false,932,-213,20.02.2024,false,2024-02-20T11:11:02.323Z,2024-02-28T10:52:45.268Z,green,<p>Город состоящей из сладостей и позитива</p>,false
1158,0,65d3bc3625109037cbdca500,ОПБ,Город,false,-3254,9086,ProstoSlogno,false,2000,false,-402,1137,19.02.24,false,2024-02-19T20:38:14.756Z,2024-02-19T20:38:14.756Z,yellow,<p>Организация против </p><p>банд.</p>,false
1157,0,65d38528c4b8107eaae0ec94,Нью-Крони,Город,false,12409,3984,McQejathOFF,false,850,false,1554,498,19.02.2024,false,2024-02-19T16:43:20.683Z,2024-02-20T10:31:09.686Z,green,<p>Волшебный городок сказок</p>,false
1156,0,65d3814ec4b8107eaae0eb60,О тут пляж,База,false,-1501,-29289,Budashka,false,400,false,-188,-3661,18.02.2024,false,2024-02-19T16:26:54.628Z,2024-04-11T17:35:57.247Z,red,<p>Тут ферма жабок</p>,true
1155,0,65d24dfac4b8107eaae0d2de,Бибки,Город,false,4000,2400,alekseev1ch,false,250,false,500,298,18.02.2024,false,2024-02-18T18:35:38.500Z,2024-03-23T11:15:48.459Z,green,<p></p>,false
1154,0,65d1fb1dc4b8107eaae0c2f8,ТДП,База,false,33351,-554,d1kknya,false,1500,false,4169,-65,18.02.2024,false,2024-02-18T12:42:05.457Z,2024-02-18T12:42:05.457Z,green,<p>эщкерее</p>,false
1153,0,65d0e98fc4b8107eaae0ba43,П.Э.П.С.,База,false,-26730,-15984,Spilya,false,2000,false,-3341,-1998,17.02.2024,false,2024-02-17T17:14:55.543Z,2024-03-06T20:38:41.529Z,blue,<p>Территория П.Э.П.С</p>,true
1152,0,65cf98c6c4b8107eaae0b38f,ПИК,База,false,33520,22975,A512,false,315,false,4190,2870,16.02.2024,false,2024-02-16T17:17:58.029Z,2024-02-16T17:17:58.029Z,green,<p>Запретка</p>,true
1151,0,65cf8edbc4b8107eaae0b0b0,База HCDAP,База,false,1134,11929,lleeska_my_kotik,false,500,false,141,1488,16.02.2024,false,2024-02-16T16:35:39.533Z,2024-02-16T16:35:39.533Z,yellow,<p></p>,false
1150,0,65cf87cbc4b8107eaae0af87,Бирюзовая Гавань,Город,true,7491,5000,Gribosvet,false,550,false,964,698,16.02.24,false,2024-02-16T16:05:31.789Z,2024-02-16T16:05:31.789Z,green,<p>Город учёных в стиле морского модерна</p>,false
1149,0,65cf455bc4b8107eaae0aebc,Фабрика Мурмурк,База,false,16500,14500,_MaD_CaT_,false,399,false,2062,1812,16.02.2024,false,2024-02-16T11:22:03.950Z,2024-02-20T12:14:15.801Z,green,<p>Фабрика по изготовлению всего и вся</p>,true
1148,0,65ce5f18c4b8107eaae0aaa5,Терра YPTA_,Город,false,37017,3446,YPTA_,false,500,false,4629,429,15.02.2024,false,2024-02-15T18:59:36.728Z,2024-02-15T18:59:36.728Z,green,<p>терра с фермамы складом личними</p><p>ресами</p>,false
1146,0,65c7bc36c4b8107eaae072dd,Метро-Сити,Город,false,-180,-7210,KysokP,false,400,false,-15,-890,10.02.2024,false,2024-02-10T18:11:02.443Z,2024-03-02T19:27:07.174Z,red,<p>старая заброшеная шахта метро2</p>,false
1145,0,65c7b597c4b8107eaae07231,NevaRuSs,База,false,-11876,2263,NevaRuSs,false,2000,false,-1488,277,10.02.2024,false,2024-02-10T17:42:47.959Z,2024-02-10T17:42:47.959Z,blue,<p>-</p>,true
1144,0,65c7b3bcc4b8107eaae0717c,Rosenbourg,База,false,17587,-6350,MrShnyaga,false,875,false,2227,-846,10.02.2024,false,2024-02-10T17:34:52.910Z,2024-03-22T19:34:04.262Z,green,"<p>Уютный западноевропейский</p><p>городок, строящийся на принципах всенародной демократии.   </p><p></p>",false
1143,0,65c602e4c4b8107eaae050fd,Made in heaven,База,false,-19800,-6700,xeruwim,false,1000,false,-2460,-840,09.02.2024,false,2024-02-09T10:48:04.211Z,2024-02-09T10:48:04.211Z,blue,<p>Место для хайпа</p>,true
1141,0,65c52c4bc4b8107eaae04fcb,запретка кукиша,База,false,28507,-3797,KUKK1,false,900,false,3556,-470,08.02.2024,false,2024-02-08T19:32:27.167Z,2024-02-20T11:40:44.980Z,green,<p>СЕКС ДОМИК KUKK1</p>,true
1139,0,65c509e2c4b8107eaae04df0,База vanend,База,false,3960,6392,vanend,false,152,false,500,780,08.02.2024,false,2024-02-08T17:05:38.614Z,2024-02-08T17:05:38.614Z,yellow,<p>Территория для ферм и построек.</p>,true
1138,0,65c385adc4b8107eaae040ca,Эквестрия,Город,false,16217,25595,Rohanov,false,2000,false,2027,3074,07.02.2024,false,2024-02-07T13:29:17.643Z,2024-03-15T14:53:32.238Z,yellow,<p>-</p>,false
1137,0,65c102a4c4b8107eaae028ac,Консолмун,Город,true,34938,0,CrAsTy,false,1000,false,4368,1,05.02.2024,false,2024-02-05T15:45:40.207Z,2024-02-05T15:47:18.868Z,green,<p>Раньше это был город с лесной чащей. Теперь от этого остались только руины. В зданиях живут культисты в лесу водятся монстры беги пока дышишь.</p>,false
1136,0,65c0e0cec4b8107eaae0224b,Крутая территориииа,База,false,-311,29016,Budashka,false,400,false,-32,-3623,05.02.2024,false,2024-02-05T13:21:18.173Z,2024-02-05T13:21:18.173Z,red,<p>Очень крутаааааа!</p>,true
1135,0,65bffd7dc4b8107eaae01b11, Ezo,База,false,8160,2920,nerick,false,400,false,1020,373,05.02.2024,false,2024-02-04T21:11:25.305Z,2024-02-20T18:59:03.089Z,green,<p>Приватная база.</p><p></p>,true
1134,0,65bd4640c4b8107eaae00e4a,Базка - фигаска,База,false,-298,-4552,grisha_hogmarts,false,1000,false,-34,-573,02.02.2024,false,2024-02-02T19:45:04.377Z,2024-02-02T19:45:04.377Z,red,<p>база двух топов</p>,true
1133,0,65bcc89cc4b8107eaae00b4f,Chmosha,Город,false,-9413,-104,Chmosha,false,1200,false,-1180,-14,02.02.2024,false,2024-02-02T10:49:00.390Z,2024-02-02T10:54:00.973Z,blue,<p>-</p>,false
1132,0,65b7d83fc4b8107eaadfe0d3,База Отдыха,База,false,28207,512, Deaze__,false,500,false,3526,65,29.01.2024,false,2024-01-29T16:54:23.850Z,2024-01-29T16:54:23.850Z,green,<p>-</p>,true
1131,0,65b7b2b2c4b8107eaadfde1d,Мухосранск,База,false,-7109,-26204,Qwensky,false,2000,false,-888,-3275,29.01.2024,false,2024-01-29T14:14:10.710Z,2024-04-29T12:51:00.099Z,red,<p>здесь обитают мухи</p>,true
1130,0,65b69c93c4b8107eaadfd501,Домик гога гиги,База,false,18000,-17300,goga_giga,false,400,false,2250,-2162,28.01.2024,false,2024-01-28T18:27:31.580Z,2024-01-28T18:31:08.392Z,green,<p>Квадратик</p>,true
1129,0,65b67fe0c4b8107eaadfd3cd,Водная яма,База,false,-12687,3858,HACPAL13MoyKotik,false,500,false,-1579,482,28.01.2024,false,2024-01-28T16:25:04.124Z,2024-03-04T13:05:41.732Z,blue,<p>Водная яма</p>,true
1128,0,65b61d9dc4b8107eaadfcb1d,Дача 1quartix1,База,false,-244,8262,1quartix1,false,300,false,-23,1034,28.01.2024,false,2024-01-28T09:25:49.104Z,2024-01-28T09:25:49.104Z,yellow,<p>Маленький островок</p>,true
